timestamp,facility,sub_area,zone_id,capacity,category,hour,day_of_week,is_weekend,is_exam_period,is_holiday,weather_condition,temperature,count_in_area,occupancy_rate
2025-10-30 04:48:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,11,3,0,0,0,clear,67.0,3,6.96
2025-10-30 05:18:26.285849,Southwest Rec Center,Multi-Purpose Court 1,Z-SWRC-05,30,GYMS,12,3,0,0,0,cloudy,82.2,3,11.49
2025-10-30 05:18:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,12,3,0,0,0,rain,69.1,22,27.7
2025-10-30 05:33:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,12,3,0,0,0,clear,65.4,2,7.46
2025-10-30 06:03:26.285849,Southwest Rec Center,SWRC Cardio Room 1,Z-SWRC-03,60,GYMS,12,3,0,0,0,clear,86.8,18,31.26
2025-10-30 06:18:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,13,3,0,0,0,clear,79.5,4,38.82
2025-10-30 07:03:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,13,3,0,0,0,clear,76.7,17,42.68
2025-10-30 07:03:26.285849,Southwest Rec Center,SWRC Cardio Room 1,Z-SWRC-03,60,GYMS,13,3,0,0,0,cloudy,85.2,0,0.48
2025-10-30 07:33:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,14,3,0,0,0,rain,75.7,7,36.72
2025-10-30 08:03:26.285849,Southwest Rec Center,Maguire Field,Z-SWRC-01,100,GYMS,14,3,0,0,0,clear,77.4,7,7.01
2025-10-30 08:03:26.285849,Smathers Libraries,Marston Science Library,Z-SL-02,2208,LIBRARIES,14,3,0,0,0,clear,79.2,588,26.66
2025-10-30 08:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,14,3,0,0,0,rain,76.8,0,4.93
2025-10-30 08:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,15,3,0,0,0,clear,66.8,18,18.12
2025-10-30 09:03:26.285849,Smathers Libraries,Marston Science Library,Z-SL-02,2208,LIBRARIES,15,3,0,0,0,clear,60.9,753,34.13
2025-10-30 09:48:26.285849,Southwest Rec Center,Maguire Field,Z-SWRC-01,100,GYMS,16,3,0,0,0,cloudy,69.2,13,99.89
2025-10-30 10:18:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,17,3,0,0,0,cloudy,92.0,953,60.94
2025-10-30 10:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,17,3,0,0,0,clear,79.7,9,9.53
2025-10-30 10:48:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,17,3,0,0,0,clear,78.0,5,45.65
2025-10-30 11:03:26.285849,Southwest Rec Center,SWRC Cardio Room 1,Z-SWRC-03,60,GYMS,17,3,0,0,0,clear,70.3,5,98.2
2025-10-30 11:03:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,17,3,0,0,0,clear,72.6,4,66.09
2025-10-30 11:03:26.285849,Southwest Rec Center,SWRC Weight Room,Z-SWRC-02,200,GYMS,17,3,0,0,0,clear,81.6,152,76.23
2025-10-30 11:33:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,18,3,0,0,0,clear,73.6,12,42.74
2025-10-30 12:03:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,18,3,0,0,0,rain,78.0,4,11.59
2025-10-30 12:18:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,19,3,0,0,0,clear,86.8,4,8.34
2025-10-30 12:18:26.285849,Southwest Rec Center,Multi-Purpose Court 4,Z-SWRC-08,30,GYMS,19,3,0,0,0,clear,70.2,27,92.48
2025-10-30 12:33:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,19,3,0,0,0,clear,63.1,9,18.94
2025-10-30 12:48:26.285849,Smathers Libraries,Education Library,Z-SL-05,560,LIBRARIES,19,3,0,0,0,rain,80.6,395,70.59
2025-10-30 13:03:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,19,3,0,0,0,clear,67.6,273,35.97
2025-10-30 13:18:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,20,3,0,0,0,clear,79.1,3,39.9
2025-10-30 13:48:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,20,3,0,0,0,clear,75.9,62,77.59
2025-10-30 14:18:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,21,3,0,0,0,clear,82.0,579,37.07
2025-10-30 14:18:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,21,3,0,0,0,rain,73.5,1,1.18
2025-10-30 14:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,21,3,0,0,0,cloudy,83.1,1,1.24
2025-10-30 14:33:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,21,3,0,0,0,cloudy,73.7,47,59.47
2025-10-30 15:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,22,3,0,0,0,clear,76.0,0,0.0
2025-10-30 16:33:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,23,3,0,0,0,rain,79.0,0,0.0
2025-10-30 18:33:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,1,3,0,0,0,clear,83.5,0,0.0
2025-10-30 23:18:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,6,3,0,0,0,rain,82.8,0,0.0
2025-10-30 23:33:26.285849,Southwest Rec Center,Multi-Purpose Court 5,Z-SWRC-09,30,GYMS,6,3,0,0,0,cloudy,61.3,7,25.13
2025-10-31 01:03:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,7,4,0,0,0,clear,83.9,0,0.0
2025-10-31 01:33:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,8,4,0,0,0,rain,84.9,0,28.87
2025-10-31 03:03:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,9,4,0,0,0,clear,80.8,5,10.54
2025-10-31 03:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,10,4,0,0,0,cloudy,86.9,15,15.74
2025-10-31 04:03:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,10,4,0,0,0,rain,64.8,2,36.23
2025-10-31 04:18:26.285849,Southwest Rec Center,SWRC Tennis Courts,Z-SWRC-11,40,GYMS,11,4,0,0,0,rain,60.6,4,12.48
2025-10-31 04:33:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,11,4,0,0,0,clear,67.3,1,22.25
2025-10-31 04:33:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,11,4,0,0,0,rain,78.5,1,4.75
2025-10-31 04:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,11,4,0,0,0,rain,75.6,0,0.0
2025-10-31 04:48:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,11,4,0,0,0,rain,75.0,125,8.05
2025-10-31 05:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,11,4,0,0,0,cloudy,71.2,2,2.57
2025-10-31 05:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,12,4,0,0,0,clear,85.0,11,11.14
2025-10-31 06:18:26.285849,Southwest Rec Center,Multi-Purpose Court 3,Z-SWRC-07,30,GYMS,13,4,0,0,0,rain,69.0,8,29.24
2025-10-31 06:18:26.285849,Smathers Libraries,Architecture and Fine Arts Library,Z-SL-04,124,LIBRARIES,13,4,0,0,0,rain,74.9,7,5.92
2025-10-31 06:33:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,13,4,0,0,0,clear,89.0,12,25.24
2025-10-31 07:03:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,13,4,0,0,0,rain,69.3,14,29.52
2025-10-31 08:03:26.285849,Southwest Rec Center,Maguire Field,Z-SWRC-01,100,GYMS,14,4,0,0,0,clear,71.7,0,0.0
2025-10-31 08:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,15,4,0,0,0,clear,66.7,0,0.0
2025-10-31 09:03:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,15,4,0,0,0,clear,89.7,20,41.86
2025-10-31 09:03:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,15,4,0,0,0,rain,67.6,0,12.41
2025-10-31 09:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,16,4,0,0,0,clear,77.8,47,47.69
2025-10-31 09:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,16,4,0,0,0,cloudy,67.3,14,14.81
2025-10-31 09:48:26.285849,Student Recreation and Fitness Centre,SRFC Multi-purpose Court,Z-SRFC-06,40,GYMS,16,4,0,0,0,clear,81.0,0,29.0
2025-10-31 09:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,16,4,0,0,0,clear,75.4,4,25.72
2025-10-31 10:18:26.285849,Southwest Rec Center,Multi-Purpose Court 6,Z-SWRC-10,30,GYMS,17,4,0,0,0,cloudy,70.2,19,63.78
2025-10-31 10:33:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,17,4,0,0,0,cloudy,70.4,333,43.84
2025-10-31 10:48:26.285849,Southwest Rec Center,SWRC Weight Room,Z-SWRC-02,200,GYMS,17,4,0,0,0,clear,78.6,147,73.72
2025-10-31 10:48:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,17,4,0,0,0,rain,74.5,9,23.63
2025-10-31 11:03:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,17,4,0,0,0,cloudy,61.1,2,5.52
2025-10-31 11:18:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,18,4,0,0,0,clear,69.3,223,29.4
2025-10-31 11:48:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,18,4,0,0,0,clear,84.3,0,9.44
2025-10-31 12:03:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,18,4,0,0,0,clear,88.1,6,12.13
2025-10-31 12:03:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,18,4,0,0,0,clear,75.5,30,66.6
2025-10-31 12:18:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,19,4,0,0,0,clear,63.0,7,24.02
2025-10-31 12:33:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,19,4,0,0,0,clear,67.5,402,52.91
2025-10-31 12:33:26.285849,Smathers Libraries,Education Library,Z-SL-05,560,LIBRARIES,19,4,0,0,0,cloudy,78.5,266,47.64
2025-10-31 12:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,19,4,0,0,0,clear,79.2,0,0.0
2025-10-31 12:33:26.285849,Smathers Libraries,Architecture and Fine Arts Library,Z-SL-04,124,LIBRARIES,19,4,0,0,0,clear,83.9,12,50.43
2025-10-31 12:48:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,19,4,0,0,0,clear,94.8,20,40.14
2025-10-31 13:18:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,20,4,0,0,0,clear,69.7,1,1.9
2025-10-31 13:48:26.285849,Southwest Rec Center,Multi-Purpose Court 1,Z-SWRC-05,30,GYMS,20,4,0,0,0,clear,74.4,0,54.89
2025-10-31 14:03:26.285849,Southwest Rec Center,SWRC Weight Room,Z-SWRC-02,200,GYMS,20,4,0,0,0,cloudy,85.7,175,87.84
2025-10-31 14:03:26.285849,Smathers Libraries,Education Library,Z-SL-05,560,LIBRARIES,20,4,0,0,0,clear,67.5,430,76.84
2025-10-31 14:03:26.285849,Southwest Rec Center,Multi-Purpose Court 2,Z-SWRC-06,30,GYMS,20,4,0,0,0,clear,79.5,14,48.68
2025-10-31 14:33:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,21,4,0,0,0,clear,81.9,0,0.0
2025-10-31 14:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,21,4,0,0,0,clear,74.2,0,0.0
2025-10-31 14:48:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,21,4,0,0,0,cloudy,65.3,3,39.48
2025-10-31 15:03:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,21,4,0,0,0,clear,76.0,354,46.53
2025-10-31 15:18:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,22,4,0,0,0,clear,82.1,202,26.64
2025-10-31 15:48:26.285849,Smathers Libraries,Education Library,Z-SL-05,560,LIBRARIES,22,4,0,0,0,clear,84.0,67,11.98
2025-10-31 17:03:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,23,4,0,0,0,clear,85.0,0,0.0
2025-10-31 23:33:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,6,4,0,0,0,cloudy,77.3,3,7.72
2025-10-31 23:48:26.285849,Student Recreation and Fitness Centre,SRFC Multi-purpose Court,Z-SRFC-06,40,GYMS,6,4,0,0,0,clear,71.7,1,25.05
2025-11-01 00:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,7,5,1,0,0,rain,64.1,0,0.0
2025-11-01 00:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,7,5,1,0,0,cloudy,77.1,0,0.0
2025-11-01 01:18:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,8,5,1,0,0,clear,58.9,2,36.35
2025-11-01 01:48:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,8,5,1,0,0,clear,70.4,183,11.72
2025-11-01 02:48:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,9,5,1,0,0,clear,84.2,2,14.19
2025-11-01 03:03:26.285849,Southwest Rec Center,SWRC Cardio Room 1,Z-SWRC-03,60,GYMS,9,5,1,0,0,clear,62.9,0,0.0
2025-11-01 03:03:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,9,5,1,0,0,clear,76.3,116,7.44
2025-11-01 03:33:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,10,5,1,0,0,clear,63.4,54,67.6
2025-11-01 03:33:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,10,5,1,0,0,cloudy,90.1,6,30.32
2025-11-01 03:48:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,10,5,1,0,0,clear,74.9,22,28.53
2025-11-01 03:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,10,5,1,0,0,rain,78.1,12,12.23
2025-11-01 03:48:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,10,5,1,0,0,cloudy,72.0,5,48.28
2025-11-01 04:03:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,10,5,1,0,0,clear,70.8,0,1.82
2025-11-01 04:03:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,10,5,1,0,0,rain,73.7,1,60.62
2025-11-01 04:03:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,10,5,1,0,0,clear,71.0,2,7.44
2025-11-01 04:48:26.285849,Student Recreation and Fitness Centre,SRFC Multi-purpose Court,Z-SRFC-06,40,GYMS,11,5,1,0,0,clear,73.8,2,33.17
2025-11-01 05:03:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,11,5,1,0,0,rain,76.3,277,17.77
2025-11-01 05:03:26.285849,Southwest Rec Center,Multi-Purpose Court 5,Z-SWRC-09,30,GYMS,11,5,1,0,0,clear,76.0,0,8.87
2025-11-01 05:03:26.285849,Southwest Rec Center,SWRC Tennis Courts,Z-SWRC-11,40,GYMS,11,5,1,0,0,cloudy,93.1,0,0.0
2025-11-01 05:03:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,11,5,1,0,0,clear,79.9,9,22.54
2025-11-01 05:18:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,12,5,1,0,0,clear,72.3,0,0.0
2025-11-01 05:18:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,12,5,1,0,0,clear,73.7,10,21.35
2025-11-01 05:48:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,12,5,1,0,0,cloudy,65.2,25,64.73
2025-11-01 05:48:26.285849,Southwest Rec Center,UVS Sand Volleyball,Z-SWRC-12,20,GYMS,12,5,1,0,0,cloudy,86.5,10,50.45
2025-11-01 06:03:26.285849,Smathers Libraries,Architecture and Fine Arts Library,Z-SL-04,124,LIBRARIES,12,5,1,0,0,clear,83.4,12,10.34
2025-11-01 06:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,13,5,1,0,0,rain,78.7,1,1.2
2025-11-01 06:48:26.285849,Smathers Libraries,Marston Science Library,Z-SL-02,2208,LIBRARIES,13,5,1,0,0,clear,66.3,0,0.0
2025-11-01 06:48:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,13,5,1,0,0,rain,79.7,2,11.97
2025-11-01 07:03:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,13,5,1,0,0,clear,98.0,9,19.97
2025-11-01 07:03:26.285849,Smathers Libraries,Architecture and Fine Arts Library,Z-SL-04,124,LIBRARIES,13,5,1,0,0,cloudy,73.1,3,2.71
2025-11-01 07:18:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,14,5,1,0,0,clear,82.1,74,32.19
2025-11-01 07:33:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,14,5,1,0,0,clear,81.1,4,40.99
2025-11-01 07:48:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,14,5,1,0,0,rain,63.8,8,44.03
2025-11-01 08:18:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,15,5,1,0,0,cloudy,70.1,222,29.24
2025-11-01 09:18:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,16,5,1,0,0,clear,79.1,6,17.46
2025-11-01 09:18:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,16,5,1,0,0,rain,75.6,3,47.2
2025-11-01 09:18:26.285849,Southwest Rec Center,SWRC Cardio Room 1,Z-SWRC-03,60,GYMS,16,5,1,0,0,clear,77.1,60,100.0
2025-11-01 10:33:26.285849,Southwest Rec Center,SWRC Weight Room,Z-SWRC-02,200,GYMS,17,5,1,0,0,rain,77.2,200,100.0
2025-11-01 10:33:26.285849,Southwest Rec Center,Multi-Purpose Court 4,Z-SWRC-08,30,GYMS,17,5,1,0,0,cloudy,66.8,15,51.77
2025-11-01 10:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,17,5,1,0,0,clear,71.6,13,13.0
2025-11-01 10:48:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,17,5,1,0,0,clear,88.1,55,69.65
2025-11-01 11:18:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,18,5,1,0,0,clear,67.8,1,1.04
2025-11-01 11:18:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,18,5,1,0,0,clear,78.0,5,25.05
2025-11-01 12:18:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,19,5,1,0,0,clear,75.6,0,0.0
2025-11-01 12:48:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,19,5,1,0,0,clear,69.1,11,36.92
2025-11-01 13:18:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,20,5,1,0,0,clear,62.3,14,93.78
2025-11-01 13:18:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,20,5,1,0,0,clear,85.6,8,40.33
2025-11-01 14:18:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,21,5,1,0,0,rain,70.1,50,22.01
2025-11-01 14:33:26.285849,Smathers Libraries,Architecture and Fine Arts Library,Z-SL-04,124,LIBRARIES,21,5,1,0,0,clear,83.1,0,26.17
2025-11-01 14:48:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,21,5,1,0,0,rain,76.5,5,43.28
2025-11-01 16:33:26.285849,Southwest Rec Center,UVS Sand Volleyball,Z-SWRC-12,20,GYMS,23,5,1,0,0,clear,86.7,0,1.82
2025-11-01 22:03:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,4,5,1,0,0,cloudy,88.1,36,2.3
2025-11-01 23:33:26.285849,Southwest Rec Center,Multi-Purpose Court 5,Z-SWRC-09,30,GYMS,6,5,1,0,0,clear,66.7,7,24.57
2025-11-01 23:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,6,5,1,0,0,clear,86.8,8,8.9
2025-11-02 01:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,7,6,1,0,0,clear,61.5,0,0.0
2025-11-02 01:03:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,7,6,1,0,0,cloudy,67.6,9,22.56
2025-11-02 02:18:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,9,6,1,0,0,clear,88.5,19,47.89
2025-11-02 02:33:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,9,6,1,0,0,rain,82.7,3,42.1
2025-11-02 03:03:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,9,6,1,0,0,clear,84.7,0,0.0
2025-11-02 03:03:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,9,6,1,0,0,clear,72.7,5,13.26
2025-11-02 03:18:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,10,6,1,0,0,clear,50.2,20,41.0
2025-11-02 03:48:26.285849,Southwest Rec Center,SWRC Cardio Room 2,Z-SWRC-04,50,GYMS,10,6,1,0,0,clear,79.0,35,71.75
2025-11-02 03:48:26.285849,Southwest Rec Center,SWRC Tennis Courts,Z-SWRC-11,40,GYMS,10,6,1,0,0,cloudy,71.3,5,14.98
2025-11-02 03:48:26.285849,Southwest Rec Center,Multi-Purpose Court 6,Z-SWRC-10,30,GYMS,10,6,1,0,0,cloudy,61.4,0,0.0
2025-11-02 04:33:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,11,6,1,0,0,cloudy,84.0,4,40.91
2025-11-02 04:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,11,6,1,0,0,rain,77.8,0,2.05
2025-11-02 05:18:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,12,6,1,0,0,clear,75.9,26,52.81
2025-11-02 05:33:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,12,6,1,0,0,clear,75.8,26,67.18
2025-11-02 05:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,12,6,1,0,0,clear,82.6,22,22.74
2025-11-02 05:33:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,12,6,1,0,0,clear,78.1,5,10.86
2025-11-02 05:48:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,12,6,1,0,0,clear,90.3,15,31.58
2025-11-02 05:48:26.285849,Southwest Rec Center,SWRC Cardio Room 1,Z-SWRC-03,60,GYMS,12,6,1,0,0,clear,75.3,36,60.32
2025-11-02 05:48:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,12,6,1,0,0,rain,72.7,27,33.77
2025-11-02 06:03:26.285849,Southwest Rec Center,Multi-Purpose Court 4,Z-SWRC-08,30,GYMS,12,6,1,0,0,clear,73.1,0,0.47
2025-11-02 06:03:26.285849,Southwest Rec Center,Multi-Purpose Court 5,Z-SWRC-09,30,GYMS,12,6,1,0,0,clear,94.5,2,8.39
2025-11-02 06:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,13,6,1,0,0,cloudy,71.9,8,8.13
2025-11-02 06:33:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,13,6,1,0,0,clear,80.2,5,72.33
2025-11-02 06:33:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,13,6,1,0,0,cloudy,82.1,18,45.32
2025-11-02 06:48:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,13,6,1,0,0,clear,72.7,35,43.86
2025-11-02 07:03:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,13,6,1,0,0,clear,76.5,1,0.8
2025-11-02 07:03:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,13,6,1,0,0,clear,83.1,1,16.38
2025-11-02 07:18:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,14,6,1,0,0,cloudy,89.5,9,19.57
2025-11-02 07:18:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,14,6,1,0,0,cloudy,76.6,8,8.18
2025-11-02 07:33:26.285849,Smathers Libraries,Marston Science Library,Z-SL-02,2208,LIBRARIES,14,6,1,0,0,clear,69.3,525,23.8
2025-11-02 07:33:26.285849,Southwest Rec Center,Multi-Purpose Court 3,Z-SWRC-07,30,GYMS,14,6,1,0,0,clear,75.9,5,19.09
2025-11-02 07:33:26.285849,Southwest Rec Center,Multi-Purpose Court 6,Z-SWRC-10,30,GYMS,14,6,1,0,0,cloudy,59.5,1,28.47
2025-11-02 08:03:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,14,6,1,0,0,clear,78.2,1,16.06
2025-11-02 08:33:26.285849,Southwest Rec Center,SWRC Weight Room,Z-SWRC-02,200,GYMS,15,6,1,0,0,clear,78.6,0,0.0
2025-11-02 08:48:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,15,6,1,0,0,rain,83.4,31,78.38
2025-11-02 09:18:26.285849,Southwest Rec Center,SWRC Tennis Courts,Z-SWRC-11,40,GYMS,16,6,1,0,0,clear,69.7,23,58.13
2025-11-02 09:18:26.285849,Student Recreation and Fitness Centre,SRFC Multi-purpose Court,Z-SRFC-06,40,GYMS,16,6,1,0,0,rain,62.3,12,30.41
2025-11-02 09:18:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,16,6,1,0,0,cloudy,74.5,33,67.47
